,title,artist,lyrics
24,ROOM,제이슨 블레스 (JASON BLESS),Room in my room근데 너는 누구슈Fuck the rule Fuck the po나는 갇혀있지 또Malibu 마시구 취해버려 오늘두I just wanna fuck you so badRoom in my room근데 너는 누구슈Fuck the rule Fuck the po나는 갇혀있지 또Malibu 마시구 취해버려 오늘두I just wanna fuck you so badOh it’s trueRoom in my room근데 너는 누구슈Fuck the rule Fuck the po나는 갇혀있지 또Malibu 마시구 취해버려 오늘두I just wanna fuck you so badOh it’s trueSippin’ sippin’ Malibu내가 좋아하는 술I don’t wanna be a rude boyOh it’s trueI just living in this hellSo what you gonna do버릇없이 굴면 혼나야지call me LuciferI’m gonna punish youFuck boy들을 재끼구내 가족을 챙겨니 돈을 뺏은 다음에는Fuck you too타 타락해진 마음뿐남아버린거는 오직 술그리고 또 밤과 여자One night Two nightPlease just save me LordOh Lord save me나의 목자이시니Dear Lord tell me뭐가 맞고 그른지My savior Lord give me오직 당신 지혜만이여기 이 타락한당신의 아들 동화줄이니 ohWhat am I doing nowI’m really fucked up for real날 이해하는 척은 하지 마I don’t need your가짜 위로 따윈뒤로하고 바로 내 갈 길로잘만 가고 있으니까You just shut your mouthDon’t play with meI don’t play with 개병신You never enter my leagueYou ain’t shitWhy you act like bitchDon’t play with meI don’t play with 개병신You never enter my leagueYou ain’t shitWhy you act like bitchRoom in my room근데 너는 누구슈Fuck the rule Fuck the po나는 갇혀있지 또Malibu 마시구 취해버려 오늘두I just wanna fuck you so badOh it’s true BitchRoom in my room근데 너는 누구슈Fuck the rule Fuck the po나는 갇혀있지 또Malibu 마시구 취해버려 오늘두I just wanna fuck you so badOh it’s true
25,다들 어른,TOEFER (토에퍼),놀이터엔 이제 흙이 없어날 더럽히던 것들도 사라진 걸까거칠던 운동장엔 돌멩이 하나 없어날 아프게 하던 것들도 사라진 걸까늘 같이 모여있던 그림자들도해가 떠있어도 만날 수가 없어우리보다 혼자가 편해진 지금이야나도 편함을 찾으니깐 적응할 차례야여전히 난 그때에 살고 싶어여전히 난 그때에 살고 있으면서여전히 난 되살리고 싶어여전히 난 집착처럼 남아버려흐름들이 날 붙잡는 것에 대해절대 방해받고 싶지 않은데우리 모두가 눈치를 보기 시작해우리 모두가 눈치를 보기 시작해다들 커버린 어른이 되어버렸지그 속에 나만 혼자 어린아이눈치도 없이 현실 속에서나하고 싶은 대로 어리광 피우지다들 커버린 어른이 되어버렸지그 속에 나만 혼자 어린아이눈치도 없이 현실 속에서나하고 싶은 대로 어리광 피우지그래 딱 막 스무 살이 넘었을 때그 자유로움이 난 꽤나 즐거워한없이 하늘 바라보던 내게날개를 달아준 것만 같아서아무것도 바라지 않아단지 이렇게 살고파이렇게 말하면 거짓말인 걸까우 우 우 우 우 우 우 우 우눈치 보며 아무 말 못 해 난하나 둘 하나 둘난 아직도 일어서걷는 방식도 참 서툴러하나 둘 하나 둘각자 건물들을 찾아바삐 움직여 흩어져하나 둘 하나 둘셋 넷은 되지 못할공간이 되어가고 있어하나 둘 하나 둘다들 잘 적응해 살아가는데나 혼자만 구조요청다들 커버린 어른이 되어버렸지그 속에 나만 혼자 어린아이눈치도 없이 현실 속에서나하고 싶은 대로 어리광 피우지다들 커버린 어른이 되어버렸지그 속에 나만 혼자 어린아이눈치도 없이 현실 속에서나하고 싶은 대로 어리광 피우지
26,I Need You (Prod. AQ),$am Park,yay yay yay yayay yay yay yayay yay yay yaya $am Park MusicI really wanna be happyTo do thatI need your loveSo please look at mei wonder how can Imake you my loverOh Please tell me youwill be my ladyAy 지금까지 내 인생의 28년은세상의 자극적인 것들로놀아봤거든 결국남은 것은 허무한 신기루가슴이 매말라텅 비어버린 맘속은끝없이 공허하더군 Uh화려해 보인 광대같은 삶의뒤편의 내 모습은 초라하고가볍게 만났던 수많은 여자들과친구들은 다 떠나갔어이제 외로왔던 지나간 날은저 멀리 던져 버리고난 너의 멋진 남자로너와 행복하고 싶어제발 내 손잡어난 원해 원해 원해요나만의 행복을찾아 너란 세상을 여행 하네요난 원해 원해 원해요나의 행복은 전부 너에요너가 내 여자였으면 해요오늘도 난 기도해요I wanna be H.A.P.P.Y with youBabe really I Need you I Need youMy Lady Feel me then i feel youWe Need each otherso trust me i believe youI I I I I Love youLove you Love youI I I I I really Want youWant you so this song is for youI really wanna be happyTo do thatI need your loveSo please look at mei wonder how can Imake you my loverOh Please tell me youwill be my lady난 사랑에 좀 서툴러서너의 사랑스러움이 부러워그런 너가 너무 좋아어느새 너의 모든것을 맘속에 품었어어두운 내 세상과 달리넌 환하게 반짝이는 별같아넌 너의 빛나는 미소로나를 밝게 비춰주는 여자야난 알수있어넌 하늘이 정해준 여자란걸너도 느껴질거야내가 너의 운명인 것 같다고취향부터 성격까지우리 꽤나 잘 맞잖아 다른 여잔필요없어 난 너여야만해행복한 사랑이란거 나랑하자Please Please난 원해 원해 원해요나만의 행복을찾아 너란 세상을 여행 하네요난 원해 원해 원해요나의 행복은 전부 너에요너가 내 여자 였으면 해요오늘도 난 기도해요I wanna be H.A.P.P.Y with youBabe really I Need you I Need youMy Lady Feel me then i feel youWe Need each otherso trust me i believe youI I I I I Love youLove you Love youI I I I I really Want youWant you so this song is for youI Need youI Need you
27,My Life,곡식,사람들은 내게 많은 것을 바래쉬지 않고 내게 원하는 걸 말해그럴 때면 나는 귀를 막곤 Fxxk uIt’s ma life ma lifema life ma life사람들은 내게 많은 것을 바래쉬지 않고 내게 원하는 걸 말해그럴 때면 나는 귀를 막곤 Fxxk uIt’s ma life ma lifema life ma life나의 길 상관하지 말길마치 암 말기 환자같이가치 없는 시간이 없다는 듯이 살아인생에 만족하려면1분 1초가 아까워괜히 건들지 마라날 향한 가시 돋친 말들은그냥 발라 버려나를 따라오렴 어서 알아보렴결국엔 정상에 설 놈아직 아마지만소수의 pro들만이가능한 show & Prove이 바닥도 같아빈익빈 부익부늘어가는 Rookie들이밤새 쓴 곡들은빛을 발하지 못한 체폴더 속에 묻혀허나 난 관 둘 수 없어삽질은 해도죽음은 받아들일 수 없어누군가 말했지Hip Hop is dead 인정 못해난 나를 믿고 계속 뱉어볼게내 hip hop사람들은 내게 많은 것을 바래쉬지 않고 내게 원하는 걸 말해그럴 때면 나는 귀를 막곤 Fxxk uIt’s ma life ma lifema life ma life사람들은 내게 많은 것을 바래쉬지 않고 내게 원하는 걸 말해그럴 때면 나는 귀를 막곤 Fxxk uIt’s ma life ma lifema life ma lifemy life color hip hop색이지 물론매순간 배고파도쪽팔린적 없지 uh uh반지하 life 냄새로우리 집수준을 파악해도니가 날 깍아내릴순 없지 uh집 떠나 홀로 겁이 없었지 서울로숨만 쉬어도 빠지는돈이 내 목을 졸라my life color tlqkf돈색이지 물론어린놈 새끼욕심에 더욱 더 끝없이 걸어빠르게 시간이 쫓아와배고픔조차 잊었어돈이 모든걸 설명했지 어쩌면많은 시간이 흘러모든것이 변해도돈으로 평가하는네 수준은 안변해서오늘 착장이 네 차보다 더 비싸훨 많이 벌 놈돈으로 안져 기싸움굶어봤기에 더 독하게 살아 난my life 추악한그땐 절대 못돌아가사람들은 내게 많은 것을 바래쉬지 않고 내게 원하는 걸 말해그럴 때면 나는 귀를 막곤 Fxxk uIt’s ma life ma lifema life ma life사람들은 내게 많은 것을 바래쉬지 않고 내게 원하는 걸 말해그럴 때면 나는 귀를 막곤 Fxxk uIt’s ma life ma life사람들은 내게 많은 것을 바래쉬지 않고 내게 원하는 걸 말해그럴 때면 나는 귀를 막곤 Fxxk uIt’s ma life ma lifema life ma life사람들은 내게 많은 것을 바래쉬지 않고 내게 원하는 걸 말해그럴 때면 나는 귀를 막곤 Fxxk uIt’s ma life ma lifema life ma life
28,불멍,2D,what are you gonna do for me 잠이 오지 않아 인섬니 아 what are you gonna do for me 그래 난 원해 진 선 미 what are you gonna do for me 더 짖어라 개소리 what are you gonna do for me 불만은 나만을 eyes on me 불을 좀 쬐러 왔어 입석 잡생각이 너무 많아 진통 떠오르는 혼잣말들을 타오르는 불에 데고 풀어내 진정 한답시고 재가 되지 대체로 떠돌다가 다시 불어오지 내게로 멍 때릴 때까지 다 back it up 불에 힘을 빌려 가벼워지러 그대로 멈춰서 멍 때려 뜨거워진 안면에 대고 a oh 있는 거 없는 거 다 태워 뭔 잡생각들이 이리 그리 많아 하고 싶은 말은 날 잘 몰라 생각은 원점으로 가지도 말지도 멍 다시 또 아무 생각 없을 때까지 짖어라 한치통 what are you gonna do for me 잠이 오지 않아 인섬니 아 what are you gonna do for me 그래 난 원해 진 선 미 what are you gonna do for me 더 짖어라 개소리 what are you gonna do for me 불만은 나만을 eyes on me 어딜 가든 물어봐 내 프로파일 그녀들을 위해선 난 뽀빠이 미로 같은 하루는 so so tired 답 딩 동 댕 내가 하는 선택은 다 정답 티 타임 멋대로 짖어대 lil lil tie 대화가 안될 땐 pin 폭발 짖어라 짖어라 내 자신에게 물어봐 what are you gonna do 날 테스트하기 바쁘지 누가 뭐래도 조 조금도 티 안내 나이를 먹어도 자 다시 한번 물어봐 what are you gonna do 타오르는 활력이 멈추지 않게 탈 수 있는 생각들은 집게에다 잡아 짚어 넣어 아무거나 앞에다 떠오르는 잔상이 없을 때가 딱 what are you gonna do for me 잠이 오지 않아 인섬니 아 what are you gonna do for me 그래 난 원해 진 선 미 what are you gonna do for me 더 짖어라 개소리 what are you gonna do for me 불만은 나만을 eyes on me what are you gonna do for me잠이 오지 않아 인섬니 아what are you gonna do for me그래 난 원해 진 선 미what are you gonna do for me더 짖어라 개소리what are you gonna do for me불만은 나만을 eyes on me
29,Spark (feat. Breez Tha God),Gonhills,We living life like 영화 한장면I rolled them backwoods 팔만대장경택도 없어 내 인생의 반전은 아직오지않았지만 작은 변화는 반겨침을 삼켜 감추는 상처한번에 완결된 단편 영화처럼still wit my day 1 늘 처음처럼나 변치 않는 마음 짠병채 drink it downTake a big sip통째로 drink it down눈앞이 캄캄해 담배 연기로 차Take a big sip통째로 drink it down눈앞이 캄캄해 담배 연기로 차Take a big sip통째로 drink it down눈앞이 캄캄해 담배 연기로 차Take a big sip통째로 drink it down눈앞이 캄캄해 담배 연기로 차작업이 끝나면 새벽 세시퇴근했지만 나 일이 남았어창문에 비친 내얼굴을 봐찌푸린 표정과 늘어난 주름짖궂은 말들은 기억해둬잊을게 술잔을 비워내 huh방안에 가득히 찬뜨거운 연기를 밀어내 Hotsoon as it dropssomebody filling the spot넘어진거는 다 전부 내탓떨어져 기름이 끊긴 내 필름자신은 없어도 굳은 내 믿음이젠 더 안할게 시키는대로내가 늘 느꼈던 Feeling 그대로느꼈던 Feeling 그대로재만 쌓인 커피잔 더 Double cup it nowUp 잠이 깨있다 면come n wake me now입에물은 오래된 Sub 주머니 500원got the 빨간 라이터불붙혀 i spark it huh재만 쌓인 커피잔더 Double cup it nowUp 잠이 깨있다 면 come n wake me now입에물은 오래된 Sub 주머니 500원got the 빨간 라이터불붙혀 i spark it huhspark it upspark it upspark it upspark it upWe learned two rulesalways smoke one andavoid getting smokedSpark my peers a little jokethey shedding tears from the tokeBout to light itwhere's the red bic Picture itpicking me upI guess I been a little bed sickThoughts in my head thickNeed to get out of my shelllike I don't existor I need an exitPretty words never impressed meit was what she make for breakfastCan I get it pan flippedthe bacon eggs gritsI wasn't the type totry to be on anybody's guess listI was always trynakeep them guessingmillion questionsA hundred blessingsget it exponentialtil I got a hundredguests inside the residentialThem the things I be thinkingwhen the weed smoke leave broSeeing eaglewhen these folks are snake evilWe aint equalthey cant even eatwhen breez homeRemember you keep goalsand I reach goals HatersTake a big sip통째로 drink it down눈앞이 캄캄해 담배 연기로 차Take a big sip통째로 drink it down눈앞이 캄캄해 담배 연기로 차Take a big sip통째로 drink it down눈앞이 캄캄해 담배 연기로 차Take a big sip통째로 drink it down눈앞이 캄캄해 담배 연기로 차spark it upspark it upspark it upspark it up
30,Merry go round,buoy,부숴졌지많은 사람들의시선은 잔인하고 날카로이멈춰선 게잠시 멈춰선 게뒤쳐진 거라 다시 달리는 길시간은 가네내가 멈춰있대도나는 젊음이란 변명을 꺼내야 해젊음이 가네내가 달려왔대도다들 빛나는 하루를 살고 나는 아직Merry goes around in this moonlightMerry goes around in this moonlightMerry goes around in this moonlightMerry goes around in this moonlightSunrise and I gon feelin'so fucked upwhat I gon find is in deepin my conscious뭘 해도 똑같을 오늘이 멈춰도 바뀔 건별 것도 없겠지 별로내 기분의 정적 이 지겨운 고요모든 건 돌고 또 돌아도 원점결국에 혼자서 내렸던 결론What I gon find is what I gon like살아야지 살아 남아야지 그래도멋들어진 삶은 아니래도남들처럼 남들만큼하여간 남의 말은 존나게 잘 챙겨평범한 삶그래 그 평범한 삶의 가치그냥 저 평범한 사람들 같이살고 싶었던 게 전분데 요샌그것 조차도 사치인가 싶은 게How bout we dance like thisI meanMakin' new shits andstackin' all wracksthat can be the reason butI wanna live with no stresswe need it to breathWe need a breakWe need the blessWe need a champagneWe need to stay지쳤어 이젠 헝클어진 채길어진 새벽이 멀어지네Merry goes around in this moonlightMerry goes around in this moonlightMerry goes around in this moonlightMerry goes around in this moonlight시간은 가네내가 멈춰있대도나는 젊음이란 변명을 꺼내야 해젊음이 가네내가 달려왔대도다들 빛나는 하루를 살고 나는 아직Merry goes around in this moonlightMerry goes around in this moonlight
31,CARDIGAN(feat. 원슈타인),라비 (RAVI),AY NOBODY IS LIKE YOUI KNOW YOU REALLY LOVE ME BABE YEYOU KNOW OH YOU KNOWVIBE IS SO LITI LOVE YOUR CARDIGANI LOVE YOUR SWEATER NO MATTERWHAT 너라면 뭔들 CARDIGANI LOVE YOUR SWEATER NO MATTERWHAT 너라면 뭔들 CARDIGANI LOVE YOUR SWEATER NO MATTERWHAT 너라면 뭔들 CARDIGANI LOVE YOUR CARDIGANI LOVE YOUR CARDIGAN WOO어떤 색이던 다 잘 어울려 VROOM어디든 말해I’M READY TO DRIVE WITH YOU사랑이 얹어진다면 어디라도 UHI PULL UP ON MY NEW WHIPRANGE ROVERI PULL UP 너라면 어딜 가도 좋아헤매도 다 길이 돼너만 있으면 난네비도 다 필요 없잖아너만 있으면 다 괜찮아구름에 다리를 놔 달리는 거야낮과 밤 가리지 않아사랑은 아마 사랑 하나만 UH사랑은 아마 사랑 하나만생각하는 게 아닐까 WOOHOLD UP WHAT AM IDOING RIGHT NOWI LOVE YOUR CARDIGAN핑계지 뭐 I LOVE YOU ALL입어도 벗어도 뭐 UM MM입어도 벗어도 뭐 UM MMMI LOVE YOU STYLE BABEI LOVE YOUR CARDIGANI LOVE YOUR SWEATER NO MATTERWHAT 너라면 뭔들 CARDIGANI LOVE YOUR SWEATER NO MATTERWHAT 너라면 뭔들 CARDIGANI LOVE YOUR SWEATER NO MATTERWHAT 너라면 뭔들 CARDIGANI LOVE YOUR CARDIGANSOMETHING FOR YOU난 니가 제일 좋아하는 색깔의 카디건SHE SAID MY TYPE그래서 내가 하고 싶은 말은 날 입어오 대충 어 그런 가사음 차차 알아가자 취향 차이조금 낯설 수도 Itzy NOT SHY마치 나의 노래 스타일처럼비교 대상이 없고할머니가 짠 스웨터처럼유일한 브랜드지금 하고 있던 작업을 다 엎고널 위로할 수 있어 소홀했으니 2020I LOVE YOUR CARDIGANI LOVE YOUR SWEATER NO MATTERWHAT 너라면 뭔들 CARDIGANI LOVE YOUR SWEATER NO MATTERWHAT 너라면 뭔들 CARDIGANI LOVE YOUR SWEATER NO MATTERWHAT 너라면 뭔들 CARDIGANI LOVE YOUR CARDIGAN난 아마 네가 여름에 구스다운을걸치거나 비니를 푹 눌렀어도난 아마 네가 겨울에 반팔이나반바지에 샌들을 구겨 신어도BUT I WOULD STILL HAVEA CRUSH ON YOU옷차림은 핑계 그냥 치였다는 말이야길을 가는 사람들이 너를 보네아 그렇지 않을 수가I LOVE YOUR CARDIGANI LOVE YOUR SWEATER NO MATTERWHAT 너라면 뭔들 CARDIGANI LOVE YOUR SWEATER NO MATTERWHAT 너라면 뭔들 CARDIGANI LOVE YOUR SWEATER NO MATTERWHAT 너라면 뭔들 CARDIGANI LOVE YOUR CARDIGANAY NOBODY IS LIKE YOUI KNOW YOU REALLY LOVE ME BABE YEYOU KNOW OH YOU KNOW
32,블루스크린 (Blue Screen) (Prod. Super Villain),공도하,내 Processor는 고장 났지 이미처음 본 순간 정지됐던 머리들어왔어 Virus는 이미깜깜해져 본체가 Knockdown된 원인f5로 눌러 새로 고침해봐도 돌아오지 않아 이상해고쳐봐도 또 뜨는 Blue screen에만신창이야 또 재부팅해Space bar를 눌러서한발 다가갈까 싶어Backspace를 눌러 한 발짝빠져 지켜볼까 싶어움직여지지 않아중독이 된 것 같아고장 나서 Error가 떴어널 보자마자 머릿속은 Blue ScreenControl 해 지금의 나까지내 맘대로 되는 게 하나 없지Format 해야 해 왜 이러지Oh Oh My God 나 놀랬지널 불러내는 Melody널 찾아가는 Memory길을 잃어버려 헤매지당장 답을 줘 원해 messageSpace bar를 눌러서한발 다가갈까 싶어Backspace를 눌러 한 발짝빠져 지켜볼까 싶어움직여지지 않아중독이 된 것 같아고장 나서 Error가 떴어널 보자마자 머릿속은 Blue Screen움직여지지 않아중독이 된 것 같아고장 나서 Error가 떴어널 보자마자 머릿속은 Blue ScreenBlue ScreenBlue ScreenBlue Screen
33,Gone!,범고래 (BEOM),Yeah i wanna be gone oh gone oh Yeah i wanna be gone oh gone yeah love is gone 새벽 다섯 시에 일어나 party in the morning 반쯤 취한 채 너는 다시 나에게 전화를 걸지 내 감정 기복 때로는 많은 생각이 다 떨어질 때쯤이면 여기를 뛰쳐나가지 난 못해 너의 Hero no thanks 오늘까지만 볼 게 이건 좀 지독해 baby 진짜 넌 왜 다 모르는 척해 다시 나를 볼 땐 날 대해줘 좋게 좋게 나 진절머리가 난다고 너에게 다시 말해도 너는 다시 눈길 한번 안 주고 날 보채죠 이런 말들을 계속하게 될지 난 몰라도 너를 원했던 날로 돌아가고 싶지는 않죠 maybe 네가 나를 찾길 바라 근데 왜 이리 이기적인 생각들이 너의 마음마저 전부 들고 사라져 나의 마음까진 전부 뺏지 말아줘 Yeah i wanna be gone oh gone oh Yeah i wanna be gone oh gone yeah love is gone 닳을 때로 닳은 마음에서 음악으로 대변해 까먹고 아직도 네가 내 건 줄 알고 질투가 날뻔했어 uh 내가 쓴 this scenario is failed 난 혼자가 돼서 외로워해 뭐든 할 것 right away 어딜 가도 run away oh way 워 원래 이별이 이랬나 i raised up 한 번도 이런 적이 없는데 나 왜 이러지 날 자극하는 거라면 내가 완전히 졌지 그니까 shut the fuck up 그만하고 come back to me 아마 maybe 네가 나를 찾길 바라 근데 왜 이리 이기적인 생각들이 너의 마음까지 전부 들고 사라져 나의 마음까진 전부 뺏지 말아줘 사실 아직도 널 못 잊었다고 마지막 인사할 때 우리 그때 만나요 oh i dont wanna cry 듣고 있다면 돌아와서 부디 내 손 잡아 줘요 Yeah i wanna be gone oh gone ohYeah i wanna be goneoh gone yeah love is gone
34,"우리집 (Remix) (Feat.  DZ, $ATSUKI, Big $lam, Yonge Jaundice, Gento, lil asian*+, XX_nowhere)",브리엘 (Briel),우리집 우리집 내 친구들이 칠하고 싶을 때 놀러오지 우리 집 우리집 우리집 내 친구들이 칠하고 싶을 때 놀러오지 우리 집 우리집 우리집 우리집 우리집 우리집 우리집 내 친구들이 칠하고 싶을 때 놀러오지 우리 집 lemme talk abt ma bros place bri trap house where ma homies at we gang up like wat sprite gang FPL season to this season \ET still bet money and runnin' game we dash dash and count cash and when cash out DZ pull up to the wait 브리집 to the fckin' stage ya smoke goin' on we never stop plug walkin' wit chill boi movin' Oz and we rip boi ye DZ Bri still run this block ma homs good u gonn be ok these roast boyz never let u down so pull up to the zone 브리집 when I call u 다음은 우리집 huh Got his own crib running He a big boy stunner He ain't worried bout shit yeah nothing Sticked too long in the bottom 올라가야돼 움직여 올려 내 값어치 high as fuck 마치 몇시 hater들은 냅둬 they can talk shit roll another pour another cup 우리집 우리 방식 시동 걸어 마치 차키 올라가지 아파치 어젠 너무 아팠지 오늘 기분 상타치 호미들이 칠하고 싶을 때 놀러오지 우리집 가볼때 가보고 해볼건 해봐도 머니머니 우리집 우리집 우리집 내 친구들이 칠하고 싶을 때 놀러오지 우리 집 우리집 우리집 내 친구들이 칠하고 싶을 때 놀러오지 우리 집 난 브리 집에 있다 이젠 성전에 옛날에 난 죽고 없어졌다 전해 진리 속 에서 자유를 누리길 권해 날 드렸지 영생이 보장된 손에 넌 여전히 그냥 말 뿐이야 아직도 허망한 꿈 꾸냐 한결 같이 제 자릴 도네 뭐 내 손해겠냐 다 니 손해 김밥보다 두껍게 만다지 적어도 여긴 안보여 은박지 넌 김밥 집 보다 호일 쪼가리 가 더 많이 보여서 안타깝지 이 약이 유행 저 약이 유행 이 새끼 저 새끼 다 약을 노래 이거 해봤네 저거 해봤네 타령하다 요단강 건너겠네 우리집 fuckin trap house And smoking weed and with my friend I'll be fucking flexin 넌내가밉지 You ain't the dope shit 넌아냐 trap shit 날 은폐시켜봐 bitch i never die Catch me if you can Catch me if you can 하나말해줄게 나는니오빠의여친 하나말해줄게 나는니오빠의여친 난지금화가나 거기서 그러다 죽을거같아서 여기로왔어 폭력을지배해 난조금위험해 그니까빨리날 떠나줘 두렵지가않아 시발새끼들아 너네는 두려움 때문에 사려 그래난 미쳤고 돌아갈수없어 시발아 날마주 쳤을땐 뒤져 우리집 우리집 내 친구들이 칠하고 싶을 때 놀러오지 우리 집 우리집 우리집 내 친구들이 칠하고 싶을 때 놀러오지 우리 집 우리집 우리집 우리집 우리집 우리집 우리집 내 친구들이 칠하고 싶을 때 놀러오지 우리 집 그녀집 비었지 걔머리도 비었지 개네 엄빠 안방에서 떡쳤지 헐었지 her pussy 나 때문에 존나 헐었지 도움없이im driping and driping in her pussy Im gucci without gucci Im pumping im pumping 다른 래퍼들다 좆됬지 브리집 chilling we smoking and popping some pillies we killing ya Fuckas like raptors we balling Stanly 난 말아 펴 난 갈아펴 난 바람펴 그씨발년 처럼 똑같이 바람펴 난 가라도스 처럼 water on water 4캔에 만원 브리집 만원 꽉찼지 화염 우리 사람들만 환영 문래동 토박이 Straight from da block Gento too saucy ya rappers gon drop Cook in da studio 마치 sippin on that wock Im on ma boss move Im ready to rob 브리랑 같이 난 집으로 가 백미러 부시고 게속해 가 이게 신념이고 그게 내 답 구름을 타고 난 위를 더 봐 위를 더 봐 feeling so high 브리 집에서 재미있게 놀아 놀이동산 머리는 돌아 \et season 비 맞고 애처럼 놀아 놀이동산 머리는 돌아 \et season 비 맞고 애처럼 놀아 Let me split that shit 우리가 다 해 먹지 우리집 우리집내 친구들이 칠하고 싶을 때놀러오지 우리 집우리집 우리집내 친구들이 칠하고 싶을 때놀러오지 우리 집smoke purp % shut the fuck uppass that bluntor I cut your throati don’t need nobodybut myself I told youi don’t give fuk *first time i light it up pussyso good so I eat it upand she took offand givin me head*second time I don’t feelnothing I can’t feel my faceshe touching my dick startedto giving me brainshut the fuck up allI wanna drink is wheezyI b smoking all that sticky stickydon’t point at me boof I b geekbitch you trippinpicture me vvs diamondsI cutting your neck like a chopperI jump in yr throatlike a scotty pippenall of the bitches in camo*
35,교포여자,RAGA (라가),호탕한 웃음을 지녔어 하게 되네smile therapy발음과 accent 빠르게 마음을 채갔지굳이 명품 안 사도그녀는 활보하지 Galleria간만에 꺼내썼지 ksubi 너때문이야There's someting about her되어줘 나의 메리한결같이 너만 바라볼 테드가 될테니딱 봐도 i know 니 ego누구보다 센 거단계 별로 차츰 조금씩 Cresendo많이 들었지 이런 남자 첨이래그럼 그렇지 너의 남자로나를 nominate너무 빠르다면 excuse me miss지난 날의 그녀들은 벌써 다 잊었지영원히 담아두고 싶어너의 그 눈빛을니가 가져본 적 없는 것을내가 줄 수 있어그러니 come and get it버려 너의 그 고민들은어찌 너에게서 눈을 뗄 수 있니이리와 dance with meWhere you from그녀는 Australia 교포발음하는 방식 like it 입는 옷도빨리 내게Call me baby say my name좀 더 깊이 들어갈게 니 맘에Where you from그녀는 Australia 교포발음하는 방식 like it 입는 옷도빨리 내게Call me baby say my name좀 더 깊이 들어갈게 니 맘에천진난만하지 니가 가진 웃음포인트인스타 속 사진과 대비되는 니 모습도아주 난리나지 너의 표현방식말투 하나까지늘씬한 니 라인은내가 발을 들게하네 까치그녀 무표정은 도도하다 못해cold as ice벗어 가면 보여줘 미소 that's nice파묻히고싶어 너의 보조개속에 영원히 날 가둬놔도 돼하향조정해줘 우리 사이 거리두기원한다면 말해 내 마음 다 꺼내주지눈치는 보지말자 계산도 하지말고다 표현 할 수 없네단순한 몇 마디 말론이건 허세가 아니야뭐 연기도 아니고이리와 너의 자리로 없잖아낭비 할 필요그러니 come and get it버려 너의 그 고민들은어찌 너에게서 눈을 뗄 수 있니이리와 dance with meWhere you from그녀는 Australia 교포발음하는 방식 like it 입는 옷도빨리 내게Call me baby say my name좀 더 깊이 들어갈게 니 맘에Where you from그녀는 Australia 교포발음하는 방식 like it 입는 옷도빨리 내게Call me baby say my name좀 더 깊이 들어갈게 니 맘에baby girl i can promise youforever though다 계획대로 되고있어 제대로make it dough 거기 있지말고 내게로다 계획대로 되고있어 제대로baby girl i can promise youforever though다 계획대로 되고있어 제대로make it dough 거기 있지말고 내게로다 계획대로 되고있어 제대로Where you from그녀는 Australia 교포발음하는 방식 like it 입는 옷도빨리 내게Call me baby say my name좀 더 깊이 들어갈게 니 맘에Where you from그녀는 Australia 교포발음하는 방식 like it 입는 옷도빨리 내게Call me baby say my name좀 더 깊이 들어갈게 니 맘에
36,"For You Only You (Feat. Hvwl,이현지너어는진짜)",단옹,I love you foreverBe my 자기 baby다른 남자들 다 get outI love you foreverBe my 신부 darling그냥 아무말 없이 내게 와줘우리 사랑할까 Love우리 좋아할까 Like우리 연애할까 Love우리 결혼하자 Marry plz babyLove Love Love Love널 평생 좋아할거라고 말해이런 말하는게 아직 어색하지만니 옆에 있을래 don't wanna wait너의 목소리 너의 입술너의 모든 것들이너의 곁에 있으면모든게 풀리기 때문인가봐우리 몸은 멀지라도 떨어져있어도마음은 변치않아 Like a dramaBaby 서툰거 알잖아왜 모르는 척 나를 그렇게You know my heart's beatin'Tell me the truthabout you feelin'I love you foreverBe my 자기 baby다른 남자들 다 get outI love you foreverBe my 신부 darling그냥 아무말 없이 내게 와줘우리 사랑할까 Love우리 좋아할까 Like우리 연애할까 Love우리 결혼하자 Marry plz babyI love you forever be my 자기 baby내가 노력하면 그 때는 날 봐줄래I love you forever be my신랑 honey내게 와줘 baby 내가 널 아낄게너가 내게 줬던 사랑너가 내게 줬던 행복이제 내가 줄 차례야이제는 날 지켜봐줘결말이 좋지 않아도내가 바꿀래 너도 해볼래우린 항상 빛나고 아름답기를우리 연애할까 baby우리 사랑할까 babyI love you so much babyI love you foreverBe my 자기 baby다른 남자들 다 get outI love you foreverBe my 신부 darling그냥 아무말 없이 내게 와줘I love you foreverBe my 자기 baby다른 남자들 다 get outI love you foreverBe my 신부 darling그냥 아무말 없이 내게 와줘우리 사랑할까 Love우리 좋아할까 Like우리 연애할까 Love우리 결혼하자 Marry plz baby
